H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return,subject
0.135962725,0.228619814,0.092657089,0.139087439,0.079089642,-0.059997797,0.117889643,0.146860838,0.028971195,0.108089685,0.201343536,0.093253851,0.116527796,0.276008368,0.159480572,0.149038792,0.183125973,0.034087181,0.103408098,0.111652374,0.008244276,0.150784254,0.102493286,-0.048290968,0.125586033,0.217488527,0.091902494,0.084051132,0.164147139,0.080096006,0.093722105,chris
0.132021666,0.276043415,0.144021749,0.137942076,0.07218194,-0.065760136,0.121571779,0.138623476,0.017051697,0.105818987,0.208040237,0.102221251,0.125171185,0.410022497,0.284851313,0.145953417,0.307739735,0.161786318,0.177435637,0.217270374,0.039834738,0.165255547,0.091515064,-0.073740482,0.132725716,0.243691444,0.110965729,0.101664305,0.207206011,0.105541706,0.069393873,chris
0.110868454,0.18388176,0.073013306,0.153963566,0.114270687,-0.039692879,0.138732672,0.152514458,0.013781786,0.129084587,0.325037956,0.195953369,0.157115459,0.337118864,0.180003405,0.159241438,0.194304943,0.035063505,0.110343933,0.12203145,0.011687517,0.161655426,0.111768723,-0.049886703,0.134782076,0.30419755,0.169415474,0.117976904,0.259086847,0.141109943,0.072915792,chris
0.120618582,0.223009348,0.102390766,0.151908636,0.089945555,-0.061963081,0.147511005,0.140965939,-0.006545067,0.110455751,0.240846634,0.130390882,0.145945311,0.391986609,0.246041298,0.140650034,0.185809612,0.045159578,0.103072882,0.123458385,0.020385504,0.16843605,0.130763292,-0.037672758,0.116812944,0.242939711,0.126126766,0.096699953,0.206170797,0.109470844,0.085693836,chris
0.170724154,0.306971073,0.13624692,0.16599369,0.102039576,-0.063954115,0.141467571,0.127184868,-0.014282703,0.135657787,0.375808239,0.240150452,0.150829554,0.619250298,0.468420744,0.150680065,0.200046301,0.049366236,0.081882238,0.37825346,0.296371222,0.190122128,0.16428709,-0.025835037,0.10807085,0.244124413,0.136053562,0.114881992,0.283850908,0.168968916,0.094933987,chris
0.142692327,0.218648434,0.075956106,0.13380599,0.103242874,-0.030563116,0.132992268,0.133801222,0.000808954,0.119078875,0.246312141,0.127233267,0.154300451,0.450694323,0.296393871,0.14048481,0.237846375,0.097361565,0.116055727,0.155482769,0.039427042,0.161764145,0.134773493,-0.026990652,0.154042721,0.309025526,0.154982805,0.096941233,0.266849279,0.169908047,0.125202417,chris
0.145919085,0.301486969,0.155567884,0.167194843,0.106211901,-0.060982943,0.13214016,0.176105022,0.043964863,0.124186993,0.36784482,0.243657827,0.157314777,0.440234423,0.282919645,0.174072027,0.299003601,0.124931574,0.121778965,0.159914255,0.03813529,0.170991898,0.153312922,-0.017678976,0.134002447,0.292717457,0.15871501,0.098929644,0.220275879,0.121346235,0.082360268,chris
0.134480476,0.23716116,0.102680683,0.143454552,0.110341311,-0.033113241,0.124197245,0.123307943,-0.000889301,0.126002073,0.256976843,0.13097477,0.153406382,0.533787727,0.380381346,0.164670229,0.27150321,0.106832981,0.111667156,0.142235994,0.030568838,0.163017035,0.148648739,-0.014368296,0.154379129,0.501603842,0.347224712,0.122808695,0.556904793,0.434096098,0.079404831,chris
0.147708416,0.213668823,0.065960407,0.142924547,0.109797001,-0.033127546,0.132163048,0.146618366,0.014455318,0.113630056,0.254390717,0.14076066,0.171467304,0.552234173,0.380766869,0.15233469,0.207082033,0.054747343,0.09965682,0.129865885,0.030209064,0.169727802,0.131804228,-0.037923574,0.153920174,0.271468878,0.117548704,0.094855547,0.194872379,0.100016832,0.083699226,chris
0.126713514,0.249171019,0.122457504,0.143390417,0.07538867,-0.068001747,0.141035795,0.144064665,0.00302887,0.100430012,0.261892319,0.161462307,0.146094799,0.605315447,0.459220648,0.136289358,0.166079283,0.029789925,0.094946384,0.114966631,0.020020247,0.155902147,0.099879026,-0.056023121,0.12490797,0.231037855,0.106129885,0.090910673,0.180253983,0.089343309,0.082609415,chris
0.116960526,0.17146039,0.054499865,0.132820606,0.090599298,-0.042221308,0.110210896,0.120423555,0.01021266,0.099475861,0.328511238,0.229035378,0.155012131,0.377280474,0.222268343,0.149684906,0.272416353,0.122731447,0.132060528,0.260439157,0.12837863,0.205322027,0.26400423,0.058682203,0.144690037,0.244225025,0.099534988,0.107005358,0.284112692,0.177107334,0.077544451,chris
0.09032011,0.139692545,0.049372435,0.150690556,0.114794731,-0.035895824,0.108496666,0.123851299,0.015354633,0.094841957,0.209738255,0.114896297,0.175716639,0.524084806,0.348368168,0.136208296,0.149896145,0.013687849,0.116259575,0.162569523,0.046309948,0.177632332,0.258681774,0.081049442,0.113552809,0.240834475,0.127281666,0.098724365,0.378240108,0.279515743,0.085818768,chris
0.111124516,0.195850134,0.084725618,0.155758381,0.236586094,0.080827713,0.133885145,0.214838505,0.08095336,0.124413729,0.219332933,0.094919205,0.135447502,0.436760187,0.301312685,0.145104408,0.207859755,0.062755346,0.101742029,0.109622002,0.007879972,0.19526124,0.122528076,-0.072733164,0.135171652,0.383829355,0.248657703,0.102642536,0.651284695,0.548642159,0.021674633,chris
0.138949633,0.214783669,0.075834036,0.154217005,0.096741438,-0.057475567,0.143358231,0.135647535,-0.007710695,0.123836756,0.256031036,0.132194281,0.138885975,0.423933744,0.28504777,0.130285978,0.176214933,0.045928955,0.121639729,0.131711721,0.010071993,0.162585974,0.11285305,-0.049732924,0.13623786,0.230927706,0.094689846,0.107009649,0.197515249,0.0905056,0.081809998,chris
0.124588251,0.221518755,0.096930504,0.142301321,0.081555843,-0.060745478,0.115974665,0.132345438,0.016370773,0.10548377,0.289566994,0.184083223,0.155775547,0.38264823,0.226872683,0.162320375,0.217669487,0.055349112,0.115703583,0.112752676,-0.002950907,0.185439348,0.147582531,-0.037856817,0.118285656,0.222122431,0.103836775,0.093743563,0.206221819,0.112478256,0.111582994,chris
0.116855145,0.188147783,0.071292639,0.159739494,0.093905687,-0.065833807,0.119478464,0.156101942,0.036623478,0.110462666,0.264693499,0.154230833,0.17179203,0.924261808,0.752469778,0.151296377,0.176665783,0.025369406,0.094976425,0.129164696,0.034188271,0.145000219,0.435902834,0.290902615,0.120909214,0.34196949,0.221060276,0.157839775,0.443277359,0.285437584,0.073204994,chris
0.141522408,0.273651123,0.132128716,0.191612959,0.121335983,-0.070276976,0.137881756,0.215300083,0.077418327,0.083211899,0.22903347,0.145821571,0.140714407,0.314630508,0.173916101,0.143766165,0.190207958,0.046441793,0.109879971,0.117694378,0.007814407,0.191060066,0.149241447,-0.041818619,0.150846958,0.635923147,0.485076189,0.091500998,0.216480732,0.124979734,0.065821171,chris
0.130269289,0.451626062,0.321356773,0.147884846,0.090132475,-0.057752371,0.104833841,0.09479928,-0.010034561,0.125143766,0.679308891,0.554165125,0.132303953,0.803511858,0.671207905,0.170977592,0.226410866,0.055433273,0.119702101,0.188896418,0.069194317,0.18988657,0.1758008,-0.01408577,0.13335371,0.404861689,0.271507978,0.116406202,0.276356697,0.159950495,0.083492279,chris
0.115773201,0.215687513,0.099914312,0.154894829,0.093675613,-0.061219215,0.114223003,0.145263672,0.031040668,0.103986502,0.292985201,0.188998699,0.156903744,0.319527626,0.162623882,0.144271851,0.175394058,0.031122208,0.115190506,0.15509057,0.039900064,0.172638655,0.115355492,-0.057283163,0.139224529,0.298660755,0.159436226,0.108843088,0.20603013,0.097187042,0.082150221,chris
0.150157213,0.329860449,0.179703236,0.202630997,1.015782595,0.813151598,0.162394047,0.160048246,-0.0023458,0.154217005,0.441956997,0.287739992,0.15768981,0.367943287,0.210253477,0.138215303,0.181339025,0.043123722,0.105917215,0.107009888,0.001092672,0.157022238,0.103978157,-0.053044081,0.114642859,0.217524052,0.102881193,0.097924471,0.205154419,0.107229948,0.075686932,chris
0.146931648,0.271049261,0.124117613,0.160021544,0.091468811,-0.068552732,0.137942314,0.136044979,-0.001897335,0.127206326,0.31757164,0.190365314,0.182751894,0.397442102,0.214690208,0.15242672,0.179404974,0.026978254,0.120950699,0.117229939,-0.00372076,0.187844515,0.122646809,-0.065197706,0.147933722,0.350003242,0.202069521,0.102257729,0.204162359,0.101904631,0.090561867,chris
0.158794641,0.286194086,0.127399445,0.156250238,0.081709623,-0.074540615,0.141011,0.163097143,0.022086143,0.140800238,0.27603054,0.135230303,0.17663455,0.668338776,0.491704226,0.132675886,0.183798313,0.051122427,0.112592459,0.131049395,0.018456936,0.139522076,0.101808786,-0.037713289,0.122783661,0.221768379,0.098984718,0.102760077,0.199547291,0.096787214,0.079542875,chris
0.112422466,0.166896582,0.054474115,0.153928995,0.087839842,-0.066089153,0.111000299,0.13180685,0.020806551,0.100921154,0.164665699,0.063744545,0.146123409,0.379472733,0.233349323,0.13078475,0.150155544,0.019370794,0.115993023,0.129472017,0.013478994,0.139311314,0.296610117,0.157298803,0.142987967,0.20979619,0.066808224,0.133185148,0.378925085,0.245739937,0.083771467,chris
0.114624739,0.17449379,0.059869051,0.167979956,0.111209393,-0.056770563,0.111861229,0.469872713,0.358011484,0.156329393,0.251787424,0.095458031,0.215881348,0.611526012,0.395644665,0.119798422,0.166224718,0.046426296,0.092628002,0.099526405,0.006898403,0.167309999,0.104073286,-0.063236713,0.146706104,0.229065418,0.082359314,0.120884418,0.344649792,0.223765373,0.162265539,chris
0.138739347,0.199325323,0.060585976,0.164839268,0.096801043,-0.068038225,0.145978451,0.162071943,0.016093493,0.129162073,0.309584856,0.180422783,0.141370058,0.559097052,0.417726994,0.160485506,0.218305111,0.057819605,0.114890099,0.130279303,0.015389204,0.17262578,0.136813641,-0.03581214,0.128706932,0.235605955,0.106899023,0.103328228,0.204231977,0.100903749,0.066828251,chris
0.159142256,0.40385437,0.244712114,0.176189423,0.106779337,-0.069410086,0.136169672,0.166448832,0.03027916,0.151976585,0.341597557,0.189620972,0.168087959,0.459273815,0.291185856,0.148752928,0.180086136,0.031333208,0.115539789,0.11391592,-0.001623869,0.175870419,0.11054945,-0.065320969,0.139208317,0.277225018,0.138016701,0.108625412,0.230510235,0.121884823,0.107419252,chris
0.103876591,0.172116756,0.068240166,0.167081118,0.103047609,-0.064033508,0.122817516,0.09893012,-0.023887396,0.128603697,0.588896036,0.460292339,0.149929285,0.464984179,0.315054893,0.151075363,0.1680336,0.016958237,0.115907192,0.116633415,0.000726223,0.15596652,0.116136312,-0.039830208,0.124215364,0.240410566,0.116195202,0.088848591,0.199910402,0.111061811,0.086019754,chris
0.123817205,0.364810467,0.240993261,0.181926727,0.125107527,-0.056819201,0.123124361,0.143061161,0.0199368,0.121587276,0.249591827,0.128004551,0.162012577,0.365043402,0.203030825,0.137957811,0.17054987,0.032592058,0.139055252,0.145976543,0.006921291,0.164931297,0.11019516,-0.054736137,0.122489214,0.276715755,0.154226542,0.09188056,0.22359252,0.13171196,0.067865372,chris
0.119009972,0.233964682,0.11495471,0.188592672,0.132742882,-0.055849791,0.120034933,0.149627924,0.029592991,0.136592865,0.322313786,0.185720921,0.156726837,0.305036545,0.148309708,0.14226532,0.203234911,0.060969591,0.118705511,0.135694027,0.016988516,0.165368319,0.171254635,0.005886316,0.112495422,0.195223093,0.082727671,0.128540277,0.376787901,0.248247623,0.127550125,chris
0.116953373,0.144155025,0.027201653,0.164552927,0.125196218,-0.039356709,0.109567165,0.097654819,-0.011912346,0.124247074,0.213644743,0.089397669,0.179342747,0.468745947,0.2894032,0.137793303,0.28904438,0.151251078,0.115884542,0.161976576,0.046092033,0.187553167,0.119607925,-0.067945242,0.125144482,0.205294132,0.080149651,0.11786747,0.287829876,0.169962406,0.125102997,chris
0.111985683,0.114184141,0.002198458,0.187239885,0.142320395,-0.044919491,0.123600245,0.118002653,-0.005597591,0.135290623,0.211115599,0.075824976,0.15792799,0.36932373,0.211395741,0.121953726,0.360564232,0.238610506,0.186885595,0.180869341,-0.006016254,0.169122696,0.107458591,-0.061664104,0.146031618,0.225996733,0.079965115,0.141930103,0.311168194,0.169238091,0.096681595,chris
0.132918358,0.183780909,0.050862551,0.151835442,0.106007099,-0.045828342,0.100819588,0.105871201,0.005051613,0.124984264,0.213163614,0.08817935,0.169859409,0.582621813,0.412762403,0.140759706,0.255498648,0.114738941,0.15989852,0.196705818,0.036807299,0.177953482,0.155417442,-0.022536039,0.140549183,0.171897411,0.031348228,0.128927469,0.392163992,0.263236523,0.114605665,chris
0.147475243,0.205635548,0.058160305,0.16789794,0.141751289,-0.02614665,0.101650715,0.542308092,0.440657377,0.179161787,0.477284908,0.298123121,0.191307068,0.347068071,0.155761003,0.138352394,0.150483608,0.012131214,0.121542215,0.102308035,-0.01923418,0.167668104,0.104102612,-0.063565493,0.112825155,0.185128927,0.072303772,0.098024368,0.160055399,0.062031031,0.104414701,chris
0.12650919,0.300015926,0.173506737,0.171519518,0.109885931,-0.061633587,0.124598265,0.137854338,0.013256073,0.1334126,0.354331732,0.220919132,0.175731182,0.43005085,0.254319668,0.177645922,0.246562719,0.068916798,0.130046606,0.156004429,0.025957823,0.202343464,0.169641495,-0.032701969,0.163226843,0.46176815,0.298541307,0.101706982,0.265856028,0.164149046,0.088587046,chris
0.125133276,0.268008709,0.142875433,0.148857355,0.071798801,-0.077058554,0.12582612,0.114526272,-0.011299849,0.132713556,0.208506346,0.075792789,0.158998728,0.376608133,0.217609406,0.154730797,0.364763737,0.21003294,0.130597115,0.132912636,0.002315521,0.199699402,0.201435089,0.001735687,0.146573067,0.333610296,0.18703723,0.124933958,0.236728191,0.111794233,0.083228111,chris
0.146644115,0.354630947,0.207986832,0.19391489,0.107057095,-0.086857796,0.139003992,0.162815332,0.02381134,0.135961533,0.274329424,0.138367891,0.15481329,0.333127022,0.178313732,0.152073145,0.186155081,0.034081936,0.116127968,0.111350298,-0.00477767,0.179357767,0.140133381,-0.039224386,0.152032375,0.267189264,0.115156889,0.115664721,0.214172125,0.098507404,0.110691309,chris
0.119927168,0.16456604,0.044638872,0.151059628,0.122414112,-0.028645515,0.113430977,0.125859737,0.012428761,0.1296525,0.304848433,0.175195932,0.149631262,0.320305824,0.170674562,0.140748978,0.196908474,0.056159496,0.114006281,0.123889446,0.009883165,0.18804121,0.167328119,-0.020713091,0.129819155,0.26683116,0.137012005,0.147364378,0.248132944,0.100768566,0.096893311,chris
0.143774033,0.200817108,0.057043076,0.171150684,0.122970581,-0.048180103,0.118092537,0.122965097,0.004872561,0.124369621,0.331589937,0.207220316,0.141596556,0.311723709,0.170127153,0.149140835,0.204041004,0.054900169,0.120592594,0.121559381,0.000966787,0.187485933,0.142184496,-0.045301437,0.127061844,0.302873135,0.175811291,0.092993736,0.203975916,0.11098218,0.05607605,chris
0.134065151,0.191550016,0.057484865,0.165755272,0.122577667,-0.043177605,0.118816137,0.125705242,0.006889105,0.146041632,0.462966681,0.316925049,0.149371147,0.335312605,0.185941458,0.161726475,0.207074404,0.045347929,0.119872332,0.118599892,-0.00127244,0.168460369,0.123393297,-0.045067072,0.117995024,0.220013857,0.102018833,0.099568844,0.202890158,0.103321314,0.096927166,chris
0.126946211,0.30702424,0.18007803,0.15495801,0.093101978,-0.061856031,0.140005112,0.150053263,0.010048151,0.134709835,0.377953053,0.243243217,0.137719393,0.532895565,0.395176172,0.159086227,0.18622756,0.027141333,0.113352776,0.111715078,-0.001637697,0.168870687,0.118098974,-0.050771713,0.127838135,0.242700577,0.114862442,0.086467266,0.187300682,0.100833416,0.092757463,chris
0.12942481,0.25652647,0.12710166,0.160856247,0.083904266,-0.076951981,0.133805752,0.146786928,0.012981176,0.118409872,0.246734142,0.12832427,0.142028093,0.313667059,0.171638966,0.147738218,0.173814297,0.026076078,0.118827581,0.115100384,-0.003727198,0.164399385,0.122801304,-0.041598082,0.122071505,0.214928389,0.092856884,0.091663122,0.171964407,0.080301285,0.097367764,chris
0.146583319,0.18607378,0.039490461,0.146232367,0.113522768,-0.032709599,0.122197866,0.104598045,-0.017599821,0.125607491,0.255469799,0.129862309,0.131577969,0.323523998,0.19194603,0.148821115,0.176492691,0.027671576,0.125238895,0.213386297,0.088147402,0.176327467,0.257317781,0.080990314,0.12156415,0.263676643,0.142112494,0.116122246,0.21751833,0.101396084,0.091692686,chris
0.143120289,0.170147419,0.02702713,0.154607058,0.138126612,-0.016480446,0.1179533,0.143485785,0.025532484,0.143496513,0.395465374,0.251968861,0.141618967,0.401546478,0.259927511,0.151934147,0.192760944,0.040826797,0.104651451,0.115894318,0.011242867,0.166731834,0.1149683,-0.051763535,0.123905182,0.221660137,0.097754955,0.089248419,0.27111578,0.181867361,0.085006237,chris
0.10518837,0.148634434,0.043446064,0.138520241,0.115589857,-0.022930384,0.102660656,0.105287552,0.002626896,0.111756086,0.212515593,0.100759506,0.138825655,0.472869635,0.33404398,0.184155226,0.253721952,0.069566727,0.111488581,0.247165442,0.135676861,0.158892632,0.131466389,-0.027426243,0.103913069,0.212175608,0.108262539,0.108538628,0.212756634,0.104218006,0.09447217,chris
0.106396198,0.161328554,0.054932356,0.173654079,0.133311987,-0.040342093,0.099160194,0.092324972,-0.006835222,0.131374359,0.213246584,0.081872225,0.160592556,0.560029507,0.399436951,0.164030313,0.220791101,0.056760788,0.123086452,0.151415348,0.028328896,0.158916473,0.104380369,-0.054536104,0.140871525,0.248025894,0.107154369,0.103132248,0.230461836,0.127329588,0.072488308,chris
0.119515896,0.283883333,0.164367437,0.15592289,0.083832741,-0.072090149,0.122020245,0.131037235,0.009016991,0.127032995,0.258975029,0.131942034,0.149958372,0.369882345,0.219923973,0.140355587,0.210323572,0.069967985,0.112969637,0.125698566,0.01272893,0.165262938,0.131180286,-0.034082651,0.112038612,0.216130972,0.10409236,0.098830223,0.197180271,0.098350048,0.086993694,chris
0.097742558,0.155914545,0.058171988,0.144944191,0.11116004,-0.033784151,0.104178429,0.104932308,0.00075388,0.115285873,0.211965561,0.096679688,0.166975021,0.533743858,0.366768837,0.202421665,0.386766911,0.184345245,0.126853943,0.127614021,0.000760078,0.173618555,0.14674592,-0.026872635,0.110159636,0.228796005,0.11863637,0.096158981,0.204315662,0.108156681,0.080583096,chris
0.126860619,0.212672234,0.085811615,0.152420998,0.095823526,-0.056597471,0.105334044,0.135343313,0.03000927,0.113757372,0.654436827,0.540679455,0.154223919,0.660476923,0.506253004,0.243003845,0.488112688,0.245108843,0.094336987,0.19874382,0.104406834,0.126682043,0.097774744,-0.028907299,0.128036976,0.245989561,0.117952585,0.097566843,0.189220667,0.091653824,0.115698338,chris
0.087147474,0.242488384,0.15534091,0.130891562,0.069926023,-0.060965538,0.121927023,0.143520117,0.021593094,0.125060558,0.312341213,0.187280655,0.163871288,0.603567839,0.43969655,0.148073673,0.206230164,0.05815649,0.112035513,0.178619862,0.066584349,0.183139801,0.229622602,0.046482801,0.146490574,0.341473579,0.194983006,0.115107536,0.289399862,0.174292326,0.111323118,chris
0.130833387,0.237156153,0.106322765,0.155907393,0.103177071,-0.052730322,0.157831192,0.161624908,0.003793716,0.13942194,0.723861933,0.584439993,0.144110203,1.089934587,0.945824385,0.141539335,0.145271301,0.003731966,0.105086088,0.156341314,0.051255226,0.159394741,0.152484894,-0.006909847,0.140897274,0.244495153,0.103597879,0.10382247,0.200676441,0.096853971,0.114844084,chris
0.130370378,0.148064137,0.017693758,0.154922962,0.122427702,-0.03249526,0.112519026,0.103730679,-0.008788347,0.115823507,0.219815016,0.103991508,0.136137009,0.306299925,0.170162916,0.151603699,0.183304548,0.03170085,0.117993355,0.114280462,-0.003712893,0.175448418,0.130217314,-0.045231104,0.128943682,0.264075518,0.135131836,0.115788937,0.219030857,0.10324192,0.085944414,chris
0.106600285,0.246618986,0.140018702,0.156885624,0.098899603,-0.057986021,0.119232893,0.133745432,0.014512539,0.116466522,0.244338751,0.127872229,0.140970707,0.302937508,0.161966801,0.146321535,0.166183949,0.019862413,0.107591629,0.100950241,-0.006641388,0.170661211,0.143777847,-0.026883364,0.113258123,0.210930824,0.097672701,0.102225304,0.205035686,0.102810383,0.079188347,chris
0.124277115,0.17386508,0.049587965,0.155125141,0.129328966,-0.025796175,0.091979742,0.109637499,0.017657757,0.135333538,0.251742125,0.116408587,0.148365974,0.375325441,0.226959467,0.169902563,0.220424175,0.050521612,0.116037607,0.12775898,0.011721373,0.153133392,0.125329256,-0.027804136,0.123725176,0.244002342,0.120277166,0.100761175,0.187916279,0.087155104,0.101537704,chris
0.114094973,0.162299395,0.048204422,0.139988661,0.117899895,-0.022088766,0.107704163,0.142097712,0.034393549,0.125842333,0.32149744,0.195655107,0.174288273,0.821424484,0.647136211,0.15610981,0.241951942,0.085842133,0.114729643,0.155119658,0.040390015,0.148771524,0.112756252,-0.036015272,0.120184422,0.244848728,0.124664307,0.107825518,0.215113878,0.107288361,0.082256317,chris
0.12407279,0.200810432,0.076737642,0.150267601,0.082910776,-0.067356825,0.124367714,0.132049084,0.00768137,0.115229607,0.348984241,0.233754635,0.172779322,0.502254248,0.329474926,0.136423111,0.195514679,0.059091568,0.130482435,0.131435871,0.000953436,0.161815643,0.113041639,-0.048774004,0.119973421,0.21877861,0.098805189,0.102131605,0.197222233,0.095090628,0.120003462,chris
0.117284298,0.149156809,0.031872511,0.145550489,0.125906706,-0.019643784,0.095168829,0.109838724,0.014669895,0.124182463,0.62186861,0.497686148,0.112153292,1.49802804,1.385874748,0.145162106,0.199593544,0.054431438,0.121274233,0.141600132,0.020325899,0.158261538,0.111610174,-0.046651363,0.114109039,0.21262908,0.098520041,0.112603903,0.193217754,0.080613852,0.095324993,chris
0.124866724,0.238242865,0.113376141,0.167502165,0.136395931,-0.031106234,0.111671209,0.131227016,0.019555807,0.127159595,0.265592575,0.13843298,0.141885757,0.319107771,0.177222013,0.142467737,0.150918961,0.008451223,0.126963377,0.128043175,0.001079798,0.176145554,0.124497175,-0.051648378,0.118627787,0.220076799,0.101449013,0.10229516,0.187451601,0.085156441,0.092394352,chris
0.119081497,0.172012568,0.05293107,0.149811268,0.11228323,-0.037528038,0.108328342,0.102898598,-0.005429745,0.121522903,0.430457115,0.308934212,0.156990767,0.951452971,0.794462204,0.130837202,0.164903879,0.034066677,0.129971504,0.13579011,0.005818605,0.16711998,0.128735781,-0.038384199,0.116221189,0.235031605,0.118810415,0.094112873,0.688751698,0.594638824,0.102277279,chris
0.112600088,0.160405159,0.047805071,0.157393694,0.117326021,-0.040067673,0.123794794,0.118301868,-0.005492926,0.144663572,0.343883514,0.199219942,0.159850121,0.355745792,0.195895672,0.147162676,0.183206797,0.036044121,0.124805212,0.136884928,0.012079716,0.165056467,0.123377562,-0.041678905,0.148446321,0.524536133,0.376089811,0.128950119,0.390435696,0.261485577,0.093075037,chris
0.166589499,2.270991325,2.104401827,0.155958891,0.197297573,0.041338682,0.128907681,0.284132481,0.1552248,0.185616493,0.928487539,0.742871046,0.181736708,1.547520638,1.36578393,0.211370468,0.627304792,0.415934324,0.147292614,0.332221985,0.184929371,0.155380964,0.813269138,0.657888174,0.126460791,0.794135809,0.667675018,0.126370192,0.609659672,0.48328948,0.158114433,azfar
0.165769815,0.988298178,0.822528362,0.137549877,0.61889267,0.481342793,0.135186911,0.336918831,0.20173192,0.165334225,2.19512558,2.029791355,0.189083099,1.827754974,1.638671875,0.155041456,0.643049479,0.488008022,0.156030178,0.351075172,0.195044994,0.150029659,0.31532383,0.16529417,0.11198163,0.268445253,0.156463623,0.129469633,0.320248842,0.190779209,0.136064768,azfar
0.191082478,0.860981941,0.669899464,0.161333799,0.191622496,0.030288696,0.132256508,0.237014055,0.104757547,0.17442894,1.273534536,1.099105597,0.187592745,0.51950407,0.331911325,0.184143543,0.566866159,0.382722616,0.162007809,0.260823965,0.098816156,0.145802259,0.272927761,0.127125502,0.138595343,0.670884371,0.532289028,0.146483421,0.643164396,0.496680975,0.146165133,azfar
0.151451588,0.271695375,0.120243788,0.155716419,0.522880554,0.367164135,0.129780054,0.216132879,0.086352825,0.165318251,0.836602688,0.671284437,0.171315432,0.51232934,0.341013908,0.15690279,1.302616119,1.145713329,0.159448624,0.26100111,0.101552486,0.144934416,0.24660182,0.101667404,0.129970312,0.676553726,0.546583414,0.140743732,0.774791956,0.634048223,0.141345024,azfar
0.166236877,0.78935504,0.623118162,0.185811758,0.291051149,0.105239391,0.138534784,0.170853615,0.03231883,0.169578791,0.859047174,0.689468384,0.155405283,0.543563843,0.38815856,0.169673204,0.546626091,0.376952887,0.160767555,0.24536109,0.084593534,0.162971497,0.45220232,0.289230824,0.12069416,0.281481266,0.160787106,0.13468194,0.34334445,0.20866251,0.12333107,azfar
0.13620615,0.901496172,0.765290022,0.154790163,0.579981804,0.425191641,0.126574993,0.197224379,0.070649385,0.150248289,1.907442093,1.757193804,0.200677633,0.951862097,0.751184464,0.147621632,0.411327362,0.26370573,0.136000156,0.765787363,0.629787207,0.162395954,0.246861935,0.084465981,0.120512486,0.447373629,0.326861143,0.130218744,1.009831429,0.879612684,0.152600765,azfar
0.15136981,0.287559748,0.136189938,0.175118685,0.335199118,0.160080433,0.131517649,0.3531425,0.221624851,0.119186401,0.455902338,0.336715937,0.130605221,0.662037611,0.53143239,0.161622763,0.515462637,0.353839874,0.179918528,0.224134684,0.044216156,0.155269623,0.190827131,0.035557508,0.161868811,0.327176809,0.165307999,0.155352592,0.34653306,0.191180468,0.141555071,azfar
0.140088558,0.228766203,0.088677645,0.181736469,0.45877552,0.277039051,0.125412226,0.255686283,0.130274057,0.133076429,0.401985884,0.268909454,0.147733927,2.076646566,1.92891264,0.159971476,1.053087234,0.893115759,0.150041342,0.678784132,0.52874279,0.175395966,0.343086958,0.167690992,0.108175993,0.411778927,0.303602934,0.138487816,0.700734138,0.562246323,0.142081499,azfar
0.176418066,0.900226593,0.723808527,0.155298471,0.225524664,0.070226192,0.148713112,0.175748587,0.027035475,0.161275387,1.21919179,1.057916403,0.188463449,1.518624067,1.330160618,0.154638529,0.351368666,0.196730137,0.155560493,0.170726299,0.015165806,0.145957708,0.207906961,0.061949253,0.1229105,0.962480783,0.839570284,0.11377883,0.741674662,0.627895832,0.153177261,azfar
0.154444695,0.412288666,0.257843971,0.130050898,0.204459906,0.074409008,0.141242981,0.423559189,0.282316208,0.160905838,0.837286711,0.676380873,0.145843267,0.502407551,0.356564283,0.166062117,0.325297356,0.159235239,0.159246683,0.176392555,0.017145872,0.141052246,0.171671152,0.030618906,0.155413389,0.326772451,0.171359062,0.139032125,0.436477661,0.297445536,0.151658535,azfar
0.14602375,0.351024389,0.205000639,0.150802851,0.165060282,0.014257431,0.147456884,0.217007875,0.069550991,0.153652668,0.371501446,0.217848778,0.160930634,0.472241879,0.311311245,0.204229355,0.332399368,0.128170013,0.163845301,0.230566502,0.066721201,0.154376507,0.170580864,0.016204357,0.144255638,0.305868626,0.161612988,0.140133858,0.538468122,0.398334265,0.139415264,azfar
0.156172514,0.451584339,0.295411825,0.156272411,0.215821981,0.05954957,0.116049767,0.245773315,0.129723549,0.135494232,0.346805334,0.211311102,0.155682325,0.420796871,0.265114546,0.199807167,0.347498894,0.147691727,0.185398102,0.342583656,0.157185555,0.179850817,0.209638119,0.029787302,0.151315689,0.298349857,0.147034168,0.14906168,0.374878883,0.225817204,0.135564804,azfar
0.145340919,0.287357569,0.142016649,0.145475388,0.148929119,0.003453732,0.126354218,0.171133041,0.044778824,0.176794529,0.638907671,0.462113142,0.134779453,0.428429604,0.29365015,0.204955578,2.068037271,1.863081694,0.124638557,0.291750431,0.167111874,0.204479456,0.212384224,0.007904768,0.121946335,0.273418427,0.151472092,0.156885386,0.362847567,0.205962181,0.149057388,azfar
